,1. open,2. high,3. low,4. close,5. adjusted close,delta,count,avg_favorites_per_day,approve_estimate,disapprove_estimate
2018-05-17,249.775,250.99,249.08,249.88,243.6203,-2.464097687919135,11,76483.54545454546,44.0947,51.43144
2018-05-18,249.53,249.85,248.89,249.26,243.0158,-2.6105879052618874,11,82499.09090909091,43.97738,51.6349
2018-05-21,250.77,251.68,250.4314,251.09,244.8,-2.3806675439645884,10,83800.9,43.82499,51.68853
2018-05-21,250.77,251.68,250.4314,251.09,244.8,-2.3806675439645884,10,83800.9,43.97738,51.6349
2018-05-21,250.77,251.68,250.4314,251.09,244.8,-2.3806675439645884,10,83800.9,43.97738,51.6349
2018-05-22,251.67,251.939,250.1,250.37,244.098,-3.008701871498381,2,62364.5,44.31966,51.37411
2018-05-23,249.12,251.15,248.95,251.15,244.8585,-1.7106213872832419,17,73263.0,43.61057,52.01884
2018-05-24,250.74,251.0,248.7426,250.67,244.3905,-2.5323043790380497,11,62863.181818181816,43.5501,52.11543
2018-05-25,250.04,250.64,249.49,250.04,243.7763,-2.5050791873300273,18,60436.16666666666,43.59041,52.06197
2018-05-29,248.28,249.08,245.97,247.15,240.9587,-2.94880779764782,7,98966.28571428572,43.78471,51.98037
2018-05-30,248.53,250.88,248.43,250.41,244.137,-1.7675934494829602,10,85107.2,43.83958,51.92925
2018-05-31,249.9826,250.3,248.28,248.79,242.5576,-2.9702067263881498,16,57184.75,42.98384,52.50377
2018-06-01,250.2412,251.65,250.17,251.41,245.112,-2.0497024470790572,6,80172.5,43.01175,52.32869
2018-06-04,252.17,252.798,251.96,252.52,246.1942,-2.369750565094973,12,73776.25,43.17106,52.14459
2018-06-04,252.17,252.798,251.96,252.52,246.1942,-2.369750565094973,12,73776.25,43.15339,52.21043
2018-06-05,252.66,253.13,251.87,252.87,246.5354,-2.424048127918937,18,70783.66666666669,42.83619,52.36436
2018-06-06,253.37,254.96,252.72,254.89,248.5048,-1.9201957611398413,18,64831.555555555555,42.50404,51.87386
2018-06-07,255.37,255.7,253.88,254.77,248.3878,-2.7341504483690353,20,66948.0,43.0961,51.68435
2018-06-08,254.36,255.62,254.2043,255.57,249.1678,-2.041280075483572,6,98249.66666666669,43.00425,51.7534
2018-06-11,255.79,256.67,255.7,255.9,249.4895,-2.463153367997185,11,112891.18181818182,42.78002,52.28406
2018-06-11,255.79,256.67,255.7,255.9,249.4895,-2.463153367997185,11,112891.18181818182,42.79602,52.01387
2018-06-12,256.39,256.63,255.6,256.33,249.9087,-2.5279067046296566,12,88115.91666666669,42.87965,52.14505
2018-06-13,256.53,256.77,255.23,255.31,248.9143,-2.9687366000077873,17,104237.0,42.78136,52.09525
2018-06-14,256.31,256.62,255.46,256.05,249.6357,-2.60399516210838,7,94458.0,43.3681,50.98183
2018-06-15,255.27,256.07,254.13,255.83,249.4212,-2.2912210600540646,19,60320.789473684206,43.42542,51.15118
2018-06-18,254.18,255.36,253.71,255.22,248.8265,-2.106184593595089,12,104040.5,42.97183,51.62914
2018-06-18,254.18,255.36,253.71,255.22,248.8265,-2.106184593595089,12,104040.5,43.42542,51.15118
2018-06-18,254.18,255.36,253.71,255.22,248.8265,-2.106184593595089,12,104040.5,43.42542,51.15118
2018-06-19,252.8238,254.457,252.42,254.25,247.8808,-1.9551165673484903,9,90565.66666666669,43.08958,51.52604
2018-06-20,254.97,255.3595,254.32,254.71,248.3293,-2.604502490489081,16,65761.6875,43.46984000000001,51.1004
2018-06-21,254.661,254.67,252.58,253.12,246.7791,-3.095055780036991,19,79728.52631578947,43.33474,51.11761
2018-06-22,254.4,254.52,253.32,253.57,247.2179,-2.823152515723278,15,71561.26666666666,43.16301,51.37271
2018-06-25,252.37,252.51,248.35,250.06,243.7958,-3.397471965764548,21,71837.95238095237,43.1451,51.36792
2018-06-26,250.66,251.53,249.91,250.61,244.332,-2.5245352270007193,12,74894.83333333331,43.1865,51.20868
2018-06-27,251.27,252.73,248.43,248.53,242.3041,-3.568233374457756,17,72142.0,43.1776,51.78136
2018-06-28,247.3,249.6,246.63,248.88,243.7802,-1.4232915487262447,14,77306.21428571429,43.17663,51.7826
2018-06-29,249.98,251.36,249.1,249.51,244.3973,-2.233258660692851,5,43614.2,42.97145,51.97178
2018-07-02,247.56,249.89,247.3005,249.8,244.6814,-1.1627888188721949,3,93350.0,43.01169,52.21621
2018-07-03,250.68,250.76,248.44,248.79,243.6921,-2.787577788415508,21,67550.80952380953,42.79001,52.6356
2018-07-05,250.07,250.9308,248.91,250.92,245.7784,-1.7161594753468985,6,97318.16666666669,43.15408,52.65029000000001
2018-07-05,250.07,250.9308,248.91,250.92,245.7784,-1.7161594753468985,6,97318.16666666669,42.79001,52.6356
2018-07-06,250.8898,253.39,250.52,253.01,247.8256,-1.2213330314743762,6,112929.5,43.24845,52.53096
2018-07-09,254.05,255.32,254.01,255.25,250.0197,-1.5864199960637715,7,90371.0,43.14231,52.32187
2018-07-10,255.75,256.3,255.45,256.14,250.8915,-1.8997067448680323,18,60126.5,42.96598,52.53059
2018-07-11,254.6,255.41,254.03,254.39,249.1773,-2.1298900235663756,18,43849.0,43.08789,52.45548
2018-07-12,255.66,256.66,255.01,256.57,251.3127,-1.7004224360478721,10,62391.3,43.54289,52.20567
2018-07-13,256.49,257.159,255.99,256.79,251.5282,-1.9345003703848147,4,62001.5,43.22959,52.41489
2018-07-16,256.89,257.01,256.16,256.63,251.3714,-2.148234652964301,12,79343.75,43.28642,52.57391
2018-07-16,256.89,257.01,256.16,256.63,251.3714,-2.148234652964301,12,79343.75,43.4221,52.4774
2018-07-17,255.8551,258.06,255.8,257.73,252.4489,-1.3313004118346612,5,92052.0,43.12508,52.562
2018-07-18,257.76,258.32,257.28,258.2,252.9093,-1.881866852886402,15,81043.73333333334,42.77056,52.81044
2018-07-19,257.5157,257.9,256.75,257.22,251.9494,-2.1615381120452013,13,80585.23076923077,42.7691,52.87815
2018-07-20,257.0,257.65,256.78,256.98,251.7143,-2.0566926070038876,14,46988.357142857145,42.9778,52.55753000000001
2018-07-23,256.73,257.61,256.4,257.47,252.1942,-1.7667588517119241,10,113119.5,42.62905,53.09624
2018-07-24,258.84,259.57,257.82,258.68,253.3794,-2.109643022716725,16,64746.875,42.16222,53.72567
2018-07-25,258.54,261.25,258.43,261.05,255.7009,-1.098127949253512,15,80953.86666666668,42.54901,53.04598000000001
2018-07-26,260.14,261.005,260.1,260.28,254.9467,-1.9963481202429436,12,76666.91666666669,42.53392,53.05232
2018-07-27,260.73,260.74,257.58,258.59,253.2913,-2.853028036666287,16,77348.1875,42.75357,52.79805
2018-07-30,258.6,258.78,256.64,257.1,251.8318,-2.6172467130703927,14,50781.285714285725,42.88094,52.83874
2018-07-31,258.02,259.09,257.6,258.4,253.1051,-1.9048523370281332,19,65055.789473684206,43.17537,52.50702
2018-08-01,258.64,259.193,257.351,258.08,252.7917,-2.261173832353849,14,62872.142857142855,42.97926,52.51762
2018-08-02,256.73,259.6,256.48,259.39,254.0749,-1.0341993534063039,13,75461.76923076923,43.22049000000001,52.34184000000001
2018-08-03,259.5858,260.66,259.39,260.66,255.3188,-1.643772502193878,10,63511.5,43.13605,52.4722
2018-08-06,260.56,261.83,260.2,261.64,256.2788,-1.6430764507215276,10,63651.3,43.11097,52.50591
2018-08-06,260.56,261.83,260.2,261.64,256.2788,-1.6430764507215276,10,63651.3,43.13605,52.4722
2018-08-06,260.56,261.83,260.2,261.64,256.2788,-1.6430764507215276,10,63651.3,43.13605,52.4722
2018-08-07,262.2,262.78,262.08,262.37,256.9938,-1.9855835240274475,4,74144.0,43.14393,52.44351999999999
2018-08-08,262.23,262.67,261.79,262.23,256.8567,-2.049079052739972,10,98907.0,43.42355,52.08693
2018-08-09,262.33,262.74,261.76,261.9,256.5334,-2.2096595890672104,6,91762.16666666669,43.57416,52.00754000000001
2018-08-10,260.36,260.964,259.43,260.12,254.7899,-2.139383929943165,8,118831.375,43.5351,52.12256
2018-08-13,260.41,261.07,258.9,259.14,253.83,-2.526784685687958,14,66473.35714285714,43.66196,52.03722
2018-08-13,260.41,261.07,258.9,259.14,253.83,-2.526784685687958,14,66473.35714285714,43.5351,52.12256
2018-08-13,260.41,261.07,258.9,259.14,253.83,-2.526784685687958,14,66473.35714285714,43.5351,52.12256
2018-08-14,259.94,261.07,259.55,260.81,255.4658,-1.7212433638531957,17,74323.76470588235,43.84809,51.91397
2018-08-15,259.43,259.55,257.39,258.89,253.5851,-2.2529776818409575,17,57391.41176470588,43.68356,51.7925
2018-08-16,260.36,261.889,260.35,260.99,255.6421,-1.8120679059763458,17,90013.29411764706,43.71100000000001,51.85901
2018-08-17,260.71,262.38,260.35,261.86,256.4942,-1.617045759656324,18,76045.72222222223,43.56767,51.98381
2018-08-20,262.4,262.74,261.9,262.44,257.0624,-2.0341463414633965,9,87126.88888888889,43.4515,52.24882
2018-08-20,262.4,262.74,261.9,262.44,257.0624,-2.0341463414633965,9,87126.88888888889,43.56767,51.98381
2018-08-20,262.4,262.74,261.9,262.44,257.0624,-2.0341463414633965,9,87126.88888888889,43.56767,51.98381
2018-08-21,263.01,263.9795,262.86,263.01,257.6207,-2.049085586099385,13,77365.15384615384,43.33063,52.31107
2018-08-22,262.6155,263.45,262.39,262.93,257.5424,-1.9317595496077007,13,76758.15384615384,42.87815,53.26927
2018-08-23,262.68,263.63,262.21,262.55,257.1701,-2.097571189279738,13,65815.30769230769,42.80038,53.26539
2018-08-24,263.16,264.29,263.11,264.2,258.7863,-1.6619927040583835,13,80567.23076923077,42.34155,53.75689000000001
2018-08-27,265.38,266.35,265.26,266.19,260.7355,-1.7501318863516444,10,88255.7,42.6465,53.55759000000001
2018-08-28,266.76,266.83,265.89,266.34,260.8824,-2.2033288349077718,10,75485.7,42.18199,53.87004
2018-08-29,266.59,268.05,266.34,267.8,262.3125,-1.6045238005926614,24,83275.875,42.26508,53.73956999999999
2018-08-30,267.31,267.71,266.12,266.71,261.2448,-2.268976095170403,18,80221.16666666669,42.37328,53.56899
2018-08-31,266.33,267.216,265.83,266.72,261.2547,-1.9056433747606243,4,96305.5,42.4197,53.52188
2018-09-04,266.35,266.66,265.26,266.35,260.8922,-2.0491083161254062,12,67295.58333333331,41.62132,53.48704
2018-09-05,265.91,266.13,264.52,265.6,260.1576,-2.1632883306381943,15,84398.2,41.97416,53.01204
2018-09-06,265.69,265.99,263.7,264.82,259.3936,-2.3698295005457513,8,101513.375,42.20895,52.91023000000001
2018-09-07,263.63,265.26,263.45,264.18,258.7667,-1.8447445283161934,9,91402.44444444444,42.38865,52.81744000000001
2018-09-10,265.28,265.57,264.51,264.68,259.2564,-2.2706574185765938,23,55133.0,41.30315,53.33519
2018-09-10,265.28,265.57,264.51,264.68,259.2564,-2.2706574185765938,23,55133.0,42.45607,52.82278
2018-09-11,264.03,266.05,263.68,265.68,260.236,-1.436957921448314,11,65932.45454545454,41.29042000000001,53.29997
2018-09-12,265.61,266.26,264.83,265.71,260.2654,-2.012198335906033,13,67120.92307692308,40.61292,53.98311
2018-09-13,266.78,267.418,266.47,267.22,261.7444,-1.887547792188316,17,43298.64705882353,40.7944,53.92591
2018-09-14,267.47,267.625,266.47,267.36,261.8815,-2.0893932029760385,30,15186.0,40.93293,53.90979
2018-09-17,267.22,267.2609,265.59,265.85,260.4025,-2.551268617618461,30,27578.7,41.53277,53.66873
2018-09-17,267.22,267.2609,265.59,265.85,260.4025,-2.551268617618461,30,27578.7,41.18386,53.81324
2018-09-18,266.1,267.92,266.0878,267.3,261.8228,-1.6073656520105413,12,68206.33333333331,42.41969,53.26351999999999
2018-09-19,267.35,268.03,267.23,267.6,262.1166,-1.9575088834860734,9,83855.55555555556,42.27726,53.31838000000001
2018-09-20,268.89,270.1,268.79,269.75,264.2226,-1.7358027446167528,14,65199.785714285725,42.47611,53.02012
2018-09-21,270.55,270.67,269.37,269.56,264.0365,-2.4075032341526597,25,40100.12,42.92581,52.72727
2018-09-24,268.93,269.068,268.02,268.66,263.1549,-2.1474361357974225,10,38642.6,43.81634,52.17994
2018-09-25,269.1,269.173,268.15,268.33,262.8317,-2.3293571163136417,15,66378.66666666669,43.68663,52.20901
2018-09-26,267.32,268.54,265.95,266.34,262.0612,-1.9672302857997936,14,55070.714285714275,43.4899,52.09438
2018-09-27,266.876,268.24,266.6,267.08,262.7894,-1.531272950733665,1,320104.0,43.48447,52.14566
2018-10-01,268.46,269.175,267.39,268.04,263.734,-1.7604112344483347,5,76656.8,43.13089,52.6396
2018-10-01,268.46,269.175,267.39,268.04,263.734,-1.7604112344483347,5,76656.8,43.54089000000001,52.16042
2018-10-02,267.97,268.67,267.55,268.01,263.7044,-1.5918199798484929,11,75062.18181818182,43.11298,52.56477
2018-10-03,269.02,269.47,267.72,268.24,263.9307,-1.8917924317894508,16,61720.0625,43.38432,52.74972
2018-10-04,267.57,267.66,264.37,266.04,261.7661,-2.1691146242104864,12,89545.5,43.66148,52.4379
2018-10-05,266.19,266.77,263.02,264.54,260.2902,-2.216386791389598,10,69168.0,43.58519,52.13831
2018-10-08,263.77,264.85,262.38,264.47,260.2213,-1.3453766539030203,8,58707.5,43.75935,51.84927
2018-10-09,264.1,265.45,263.549,264.13,259.8867,-1.5953426732298386,18,35138.833333333336,43.46759,52.2512
2018-10-10,263.6201,263.62,255.37,255.6,251.4938,-4.599914801640689,23,21963.34782608696,42.8601,52.88068000000001
2018-10-11,254.81,256.29,248.4778,250.22,246.2002,-3.3789097759114664,11,39878.454545454544,43.04139,52.77861
2018-10-12,254.39,254.64,250.3,253.6,249.5259,-1.912064153465144,12,63603.66666666666,43.04792,52.86861
2018-10-15,253.19,254.56,252.04,252.21,248.1583,-1.987321774161697,9,63982.11111111112,43.30664,52.58164
2018-10-16,254.14,258.1,253.7,257.58,253.442,-0.274651766742732,19,73142.42105263157,43.2679,52.63101
2018-10-17,257.75,258.34,255.07,257.67,253.5306,-1.6370126091173647,23,62919.5652173913,43.90088,52.56697
2018-10-18,256.754,257.35,252.69,254.05,249.9687,-2.642724163985763,14,69980.71428571429,43.9041,52.54461
2018-10-19,254.665,256.62,253.15,253.85,249.7719,-1.921386920071468,11,77204.81818181818,43.68245,52.61926
2018-10-22,254.55,254.86,252.17,252.8,248.7388,-2.28293066195247,14,76944.21428571429,43.97047,52.52752
2018-10-23,249.0,252.58,246.84,251.28,247.2432,-0.7055421686746981,15,66950.93333333332,44.01097,52.47669000000001
2018-10-24,251.19,251.55,243.25,243.78,239.8637,-4.509056889207375,7,95898.28571428572,44.29115,51.97921
2018-10-25,245.735,249.786,244.672,248.15,244.1635,-0.6395100413046634,18,68739.16666666669,44.13043,52.195
2018-10-26,244.34,246.98,241.035,243.76,239.844,-1.8400589342719198,11,93174.81818181818,43.92102,52.42857
2018-10-29,247.03,248.35,238.79,242.5,238.6042,-3.4108407885681937,7,147414.14285714287,43.95501,52.53939
2018-10-30,242.31,246.38,241.8,246.21,242.2547,-0.022822004869790087,24,49098.375,43.81819,52.79923
2018-10-31,248.72,251.08,248.27,248.79,244.7932,-1.5788034737857775,15,77215.06666666668,43.49135,53.11095
2018-11-01,249.63,251.54,248.4439,251.37,247.3317,-0.9206826102631828,12,51201.25,43.3008,53.11375
2018-11-02,252.44,252.9,247.75,249.81,245.7968,-2.631595626683571,10,76968.4,43.49814,52.82076
2018-11-05,250.32,251.792,249.39,251.23,247.194,-1.2488015340364353,17,62744.823529411755,43.56351,53.09978
2018-11-06,251.18,252.975,251.117,252.82,248.7585,-0.9640496854845165,35,22245.31428571428,43.46575,53.09192
2018-11-07,255.07,258.32,254.65,258.16,254.0127,-0.4145136629160615,14,115593.35714285714,43.95908,52.52884
2018-11-08,257.49,258.437,256.65,257.72,253.5797,-1.51862208241097,2,110723.0,43.974,52.43206
2018-11-09,256.5,256.64,253.81,255.34,251.238,-2.051461988304094,12,116431.91666666669,43.99274000000001,52.54802
2018-11-12,254.6704,254.96,249.95,250.41,246.3872,-3.2525177641374867,9,93980.22222222223,43.75782,52.54499000000001
2018-11-12,254.6704,254.96,249.95,250.41,246.3872,-3.2525177641374867,9,93980.22222222223,43.99274000000001,52.54802
2018-11-12,254.6704,254.96,249.95,250.41,246.3872,-3.2525177641374867,9,93980.22222222223,43.99274000000001,52.54802
2018-11-13,250.96,253.01,249.28,249.99,245.9739,-1.9868106471150868,14,95571.85714285713,43.42043,52.75005
2018-11-14,251.96,252.34,246.66,248.28,244.2914,-3.043578345769169,5,79956.8,43.41381,52.62209
2018-11-15,247.02,251.39,245.431,250.85,246.8201,-0.08092462148814417,9,92383.33333333331,43.50974,52.5196
2018-11-16,249.77,252.47,249.26,251.49,247.4498,-0.9289346198502622,4,54633.5,43.5631,52.51929000000001
2018-11-19,250.94,251.205,246.35,247.32,243.3468,-3.0259026062006837,7,76995.71428571429,43.66652,52.25591
2018-11-20,243.84,245.32,241.83,242.77,238.8699,-2.038262795275591,3,30376.0,43.67185,52.25628
2018-11-21,244.24,245.44,243.52,243.58,239.6669,-1.8723796265967942,13,88545.38461538461,44.231,51.62628
2018-11-26,244.23,245.8518,243.85,245.8,241.8512,-0.9739999181099718,10,94658.5,44.24561,51.66513
2018-11-27,244.73,246.6,244.12,246.57,242.6089,-0.8667102521145689,9,66288.66666666669,44.57539000000001,51.21335
2018-11-28,247.72,252.33,246.75,252.33,248.2763,0.22456806071370627,15,52796.2,44.46817,51.18842
2018-11-29,251.54,253.25,250.36,251.81,247.7647,-1.5008746123876868,14,69632.35714285714,44.3835,51.23285
2018-11-30,251.64,253.94,251.35,253.48,249.4079,-0.8870211413129766,11,87358.36363636362,44.39586,51.28436
2018-12-03,257.65,257.74,255.06,256.61,252.4875,-2.0036871725208485,12,92642.16666666669,44.04657,51.16261
2018-12-04,255.85,256.27,248.06,248.65,244.6554,-4.375454367793632,10,82188.1,43.61461,51.5563
2018-12-06,244.42,248.09,241.13,248.02,244.0356,-0.1572702724817934,4,103064.25,43.32276,52.16639
2018-12-07,247.63,249.24,241.37,242.26,238.3681,-3.7402172596212075,23,81055.60869565218,43.41546,51.9128
2018-12-10,242.0,243.62,237.5982,242.55,238.6535,-1.3828512396694181,3,97758.0,43.47831,52.28874
2018-12-11,245.95,246.12,241.19,242.62,238.7223,-2.938686724944094,13,89643.6923076923,42.74178,51.88388
2018-12-12,245.8,247.16,243.85,243.96,240.0408,-2.343043124491465,3,144858.0,43.29251,51.97773
2018-12-13,244.86,245.76,242.7,243.88,239.9621,-2.000285877644377,13,74840.76923076923,43.47062,51.73734
2018-12-14,241.65,242.63,238.77,239.38,235.5344,-2.530767639147528,7,67289.42857142858,43.34373,51.97961
2018-12-17,237.06,238.22,231.68,233.23,230.7256,-2.6720661435923465,6,83266.83333333331,43.29996,52.19585
2018-12-18,235.0,235.68,231.479,233.14,230.6365,-1.8568085106382926,11,61219.36363636363,43.58849,51.99868
2018-12-19,233.21,237.0,227.78,229.42,226.9565,-2.6814887869302355,13,82081.0,43.08582,52.1537
2018-12-20,228.35,229.9,223.54,225.65,223.227,-2.2434858769432844,17,79114.29411764706,43.11878,52.27651
2018-12-21,226.74,229.46,220.57,221.16,218.7852,-3.508335538502252,20,92245.95,43.19737,52.21807
2018-12-24,219.74,220.8,215.07,215.07,212.7606,-3.176208246109037,18,110681.33333333331,43.04998,52.4295
2018-12-24,219.74,220.8,215.07,215.07,212.7606,-3.176208246109037,18,110681.33333333331,43.22877,52.23954000000001
2018-12-26,216.88,226.1,214.83,225.95,223.5237,3.0633068978236793,1,222929.0,42.50584,52.97219000000001
2018-12-27,222.96,228.12,219.6,228.05,225.6012,1.1846071044133466,12,109374.66666666669,42.5213,52.92836
2018-12-28,229.32,231.07,226.52,227.76,225.3143,-1.7467730682016354,5,129411.8,42.49585,52.94865
2018-12-31,229.31,229.97,227.45,229.81,227.3423,-0.8580960272120743,12,91428.41666666669,42.56866,53.09455
